ID,Name,Age,CountryCode,Salary
5365,JPHWBNMEOMXSYACJ,63,359,4965305.372831773
5366,LVXNKDTPJBVSIHF,49,144,435893.37345947896
5367,IWUXSGCBDO,60,377,6770300.9931106875
5368,FIAKAOVXHPIBOCIWWDO,77,494,4051001.5938728866
5369,RCCUWZSSZSEMGARTJ,20,318,7919666.875337501
5370,LJBPNKEXSIJKKETYDH,40,442,2102813.698595073
5371,CPHDKJSVORFYKA,54,337,1753705.1234516266
5372,EKHKCWZYWM,22,397,7641721.069470715
5373,QQWNEMIMORJ,38,247,6095195.50556487
5374,KFZSDWSFVPRWTDANOPN,60,361,8116245.942727099
5375,CHTFVYWYMMWAAICGWR,21,326,8436113.391901828
5376,ILJOQZHBEQB,38,333,4021572.2840609923
5377,YYKIDYXOYGH,71,322,6092420.072802828
5378,AYRBSEIXBUAEUJGLKH,87,369,3549420.7887826595
5379,PJEQNTLOFGVBNKFMI,57,328,122335.88292775728
5380,HQGGVQTZOQK,37,377,3742789.24373876
5381,NICICUQXCHFVGC,59,207,4878912.286916572
5382,FKHTESACCADWACWVGG,54,89,6993447.552070894
5383,GMXBREVBODJHFEO,27,53,8130172.717160149
5384,FUYWVQWVBKLOCLXJCTPU,29,450,5831588.071077121
5385,ZUTOITHAINCQAON,73,161,2210379.7756295865
5386,KUISPNIGPZGZRWCGMTS,37,164,322844.0427838467
5387,EUNLFZCHCTHSGBEHVRQQ,95,402,7366427.19634803
5388,YPXRJCOKAVQRWHBSM,40,150,3714585.7484384403
5389,MVOONPVMBRSECDI,70,446,7796757.591284154
5390,ZCXKRFJNGPIKGAS,44,118,7213178.651233796
5391,ULLAHGIGGGGNTKOSVJME,56,228,7676212.536377039
5392,ERTMOOSTYHLLFSYACTV,61,139,3807758.9053629246
5393,IJRYABEBVAGKCNVM,59,457,1701924.5259549045
5394,EVYJJTKZWMRY,43,361,4255513.032105033
5395,NXXVZOYZYUYAJGFQOZKX,41,499,3194040.916566649
5396,WKDGGWGCKIT,26,126,2320243.179213221
5397,HZHIJDATTJVDBSWQ,70,257,236417.71032625352
5398,CICXSTLDXMBRJA,26,163,7997117.984247136
5399,OHIBHDYSFQLGFXHND,85,71,3319029.881141653
5400,QZEHTELKDPEYMJZMFOFT,25,355,761091.9765953008
5401,TNGLTVQPDWGGLN,71,447,2815295.5492368396
5402,SDRGKCQQOYPBRRN,70,282,725700.659801786
5403,HDZNBXCARAJNIMAC,75,120,9445397.466691623
5404,TUBNSNKBOYA,83,185,254908.29164049382
5405,DXLKXDCSBORSVKE,42,410,9237250.54125233
5406,ISPNCRGUHWYQNF,46,269,6168670.10307226
5407,KQXVXSTWAXXWK,26,151,5373356.481811479
5408,NCWBXBAJKR,64,319,9943381.899379587
5409,FTUKXPAIGMXLMBRFXLT,92,470,9251838.426333958
5410,ACPKHJJXCIRNAYQTON,27,280,3079953.7592607504
5411,ISAHMIZPCKOMWJQASG,74,391,6429032.319330499
5412,GEXOUTMJXXTW,25,274,8095757.120843553
5413,WTCMLEGECSRJGO,98,322,4546197.002614615
5414,CGWRXRAJOJYJXCR,50,480,8227412.014087063
5415,ZIYTCIUTSUQNWHOK,61,246,1805086.930305397
5416,DYCWWBTDFMLF,84,13,6073397.640868288
5417,HMIVQROJLUOVL,68,40,2130964.483296858
5418,IUJLGMTSNVDCUFSOB,75,435,4383489.2590137115
5419,BIQCKWTWTXKV,31,28,7883696.7450452745
5420,ZFLQNIISPLDPA,30,255,3376979.45220203
5421,CMWJLWRYYUTZJMQOYM,52,53,5436913.762201914
5422,WLTRZSIYCRIXUCUI,100,129,2818943.9824845274
5423,JJDFFVPIEPOXQFV,96,91,1553063.1587186547
5424,RHUDTDNTZU,97,143,6985591.231598837
5425,ZKOMHYYAJLZWUR,78,154,8324713.64463611
5426,YGRRKDRBBVUAHQYITB,67,104,3104751.096811916
5427,FHMJAEYKMQZADJRRQBIZ,68,119,6468555.875333346
5428,IOYWABVYEQT,49,418,4704339.012372943
5429,IMHJAGLZJLXRDXYTV,47,88,358239.49686820176
5430,ZMVPIVRAUCZWUBCBHV,57,442,4349468.042042527
5431,VVRVNNLDVPHUM,68,219,6389206.052129381
5432,STYOGEORQUHHX,19,11,6307443.72008038
5433,NMITLOWCPFKZF,39,419,2726918.6021020757
5434,NRLEGGORZXRVEPCUE,78,286,8165141.2999205245
5435,QNWUIEIBMLDJCKSZWZIT,38,303,3320522.683456016
5436,BEAMRGSWZUNBNPP,50,453,4720379.876893617
5437,SJPUOIRENNASWWWACS,88,307,4563658.457864746
5438,VZJFCAESMN,82,492,1792290.3114753994
5439,JQTKYWKSWTT,47,221,1730600.756058278
5440,BUSAEHPAYPCILS,86,233,6719675.654254566
5441,TQLOYXBUUEQEJZGEU,51,486,3549686.7892915113
5442,LAXNBHQXYXYPOFKMDIP,24,123,6837798.099196095
5443,HNSEOTAPLSUVMEE,76,134,77617.56048846005
5444,DQYLKVFDZJOSRJZBNWJL,45,170,2829400.732196357
5445,AZNSJRUGVNHO,27,234,8268594.177369814
5446,JPXCCQUHOTMP,73,405,3245857.336897143
5447,SZVIKJSQGKRCKFDZTZVG,53,253,6695592.199300972
5448,ZUEJNHNLGMADT,79,16,9291315.28449021
5449,TRQEHHLROUOFGHFCPAYM,85,463,2992920.9671462425
5450,XSZTKNGQMNCGMRPMZZX,66,247,4940962.114344395
5451,CPPHWPUZYOHPMJDRALS,65,102,4126374.670280806
5452,PMALRAVNPKUYZLUJMBV,84,168,9037493.294368505
5453,UFZWURHGRQWCITB,59,91,914818.3716312306
5454,TNSAIBWLXFASCPLK,57,288,9695284.373513661
5455,SPHBNTKBEBY,23,42,8230434.328228656
5456,PHVYRXTJJWVSTKIUBSN,58,230,2548288.5896060653
5457,QNGOCQESTZUJUOFNXZFS,84,66,6934816.613466352
5458,APWEPOKNHZMBSWQOESDP,90,313,5894822.386389455
5459,HBJBIYRALIBX,25,355,5081362.42502519
5460,VQBBGPLRTJIMN,31,401,9423641.647868825
5461,CDGTSUXWTKKKZW,42,487,8662189.339617096
5462,JBULNDXVPHP,38,204,1698086.7381545599
5463,TKKTRUDKSDIEFUKUJBZY,20,85,9957178.427287519
5464,EPIYIOTKAFTY,82,105,1504910.256410664
5465,AWRZLMCQKYVTXPDFTKP,63,442,12537.956143165757
5466,NANYYFTTBAJN,81,345,3179952.6112970137
5467,DMKRPHNPJDRUHU,71,121,6805003.514580251
5468,MEAZPKDVZW,74,133,3970333.3303392027
5469,QLWTVGCAKOZANPVKFK,100,498,7697061.988406495
5470,POBQDRIKPKBZJ,75,43,4278263.387426777
5471,CMBDWCUBVGZC,45,257,9602496.138390074
5472,YBJQISTBTIUQJHGAZG,21,248,9517617.378598688
5473,ZPSVLZNEQNKZEKKVE,62,77,414263.7126296819
5474,VBSBFLENGVDXKRSUUE,22,82,9656332.22997547
5475,GHESSKTHDPWFSAQ,29,171,4898349.886725179
5476,TWEHFBOZOLSI,54,265,7717027.962980953
5477,WAJPQUYGDMECLV,63,152,3800178.296511676
5478,NALNKECZSFEXCUTHJNVL,79,193,6437386.938867508
5479,TUKVDOSLAMTJ,41,97,181857.52164537492
5480,SQXIURYDDNSSFZJVU,24,57,411843.842681599
5481,ANVJWEUMFQYIKA,67,391,7499860.210318035
5482,IGWIVNKEZZXQIXARK,74,282,2217841.173114215
5483,UBULZMYIAWJJXUEKXM,54,56,1516913.3080193843
5484,AYHOXPHPBXOIEPY,56,234,9598172.73172556
5485,FHLIVXPOXNNOMOOV,20,103,3491469.4605466085
5486,UJKOPZHABZTYTIJJ,37,267,1157209.390517804
5487,DPRCGGIXUOKPHYZCAM,71,338,1686179.4895239156
5488,PZNNLKZFMHZZKSJE,67,187,9554097.563389877
5489,IBCUYOTTMSN,51,427,598730.7832272253
5490,JWDLPUXPLMHB,71,108,6928070.690093907
5491,BHSCJBEZSHRI,29,351,6295951.5110094575
5492,KJKMGKERZA,59,216,3167692.8681451343
5493,TNIUISQYQTT,61,264,7134453.344740413
5494,POTIXQSFPBN,58,345,1290226.769641558
5495,JGOYVLBSRPWPNVIUI,73,337,1507825.173731433
5496,ISOVKFRIHHZPEDIGJES,92,341,6650359.3541999385
5497,XNQRRXQZURESFIMD,96,341,7343496.337548151
5498,OEAWQJTEVX,56,370,2786099.517010613
5499,MJGIRFFGJNFPDHCXC,48,462,6402126.523694192
5500,JGYHGUOEGNGDPQKKOH,53,198,8782712.721740782
5501,BYRZFMDUBMWMFWFO,38,288,992704.2745710873
5502,XTTHOCLUGCZFODBMRTKF,99,125,8358829.839025331
5503,FMKOOPGKRKAMJDR,95,403,1952489.4501728911
5504,VYGPOZUDSDHJ,37,231,9120724.856747247
5505,MDVYDZPGHQGI,72,442,7351600.700579749
5506,RBCHWDMGCIAORNLWVDSV,56,316,5869094.153870047
5507,CFZUPPSMLMEJZUIJ,45,189,2820091.385727331
5508,TGZMWETWTOSIBGVOFGZ,50,423,8666609.289942915
5509,UZNJBOEKVGDLDKQSL,32,371,8055057.88211192
5510,RYJWBACICICG,49,453,385664.01271596446
5511,TMNTGZPLYC,38,407,3865205.3352341033
5512,CBCXLOHHJWQPV,21,449,7866281.405137961
5513,DMYCDLUBSJWVWXNGN,64,290,9243030.91409133
5514,CAXTNKUEVTCABCN,69,34,6990551.2043485185
5515,NCNPRGIZZMOBFJXZUOL,61,8,8149744.977211755
5516,YHSXGXIAMNRSYWXQCF,25,495,1860428.6132121547
5517,BZGJUOHLEFWIQJ,66,44,9295436.830450715
5518,LBOWGTCEUFFSOEPOBY,42,440,9447647.570339682
5519,FUSCMGOHDPTBBPEWBD,74,409,3960995.0237302063
5520,GDFIQJUCZRSXNVB,88,33,2722306.6667357828
5521,JMMITTVWJLSPDUVZJB,67,179,878608.9329888258
5522,JNJHHVMZYIQCMWB,62,166,9458033.790034276
5523,XCBWYDJAYSFNMAYOMMK,33,42,8763384.442713989
5524,DXMCCGCNCAQSRGQHPH,100,67,616137.003651167
5525,XKWMTREFNPBJIQRJAU,64,63,2139359.022142308
5526,HNQQUBNQQPDR,60,213,6184345.829891745
5527,DJTNJGDIBZHKIFTXER,47,77,5146414.262778479
5528,IBXIMVQFACEIMM,70,174,6294246.2721391795
5529,SSPWGOQTRNXKQM,66,162,4772388.604601607
5530,PRRHDTPIFSLTXVKXPBOC,97,369,5256310.848779376
5531,XAIUPVWUNBNBWA,51,70,728301.9821668114
5532,NSITRQMKAJJLSPN,88,82,423357.23115924856
5533,QJWADGIPXVPC,41,300,7808777.262149117
5534,EAMETHZNBIDDOXOA,23,231,6618547.444054052
5535,TLGSLRMVVLVCAHK,26,394,4258555.995970869
5536,OCCSTMPGQNVTDOND,32,436,4876258.171784857
5537,FAJGTQIBIW,78,424,345926.66509077966
5538,GPMDSTRXIEJYPIKFD,86,174,5540296.332470509
5539,RGEMNTOGNTIMTZZI,34,93,7873122.355617585
5540,WYGFPRAWEGZLUHKANV,85,183,4890845.692477832
5541,XKPXWOZJUBLMBABLA,32,249,3204120.5656503458
5542,BECECDBZPNZJWPES,81,242,4059506.6342100776
5543,WBWJBKJZEMICZGETV,44,98,8870459.61205276
5544,DHPBJJSYEIDMFS,77,305,856804.2549320776
5545,GBBTBMWGXJAFA,34,71,8585416.215155452
5546,GWZWIHTKXRDENUPXNQAX,97,433,5588628.3548278725
5547,APPKPQWTPKACI,94,85,7999093.992383905
5548,NIZLMEYHDCESSB,39,372,8748876.465289433
5549,TXUJRGCJCZPBWF,19,282,5313883.696376373
5550,KZUGDLRTTBIM,38,384,7023073.809954483
5551,FSKCCWSZVYYFZQTZ,56,135,5568840.175731249
5552,UWXLQHHNYZOUNJOVP,38,354,8130036.261502173
5553,PHHNZXNICRQGJ,74,74,111390.45331032497
5554,LHOFKMHQGCAVDFBSXP,77,45,614736.4604575842
5555,OLCPHRMFRSNOQPCOY,62,129,7141370.209768856
5556,EEIZRFJXNGYVWX,91,383,3911296.0332642617
5557,TKMMJOAAHSOMAYWYASCN,61,479,9651240.33219099
5558,HIOISICYJAOPJGCOQVQ,52,55,2020968.9143583192
5559,XUEKVCYPFLHGRA,24,197,2731234.078544979
5560,IHUZVZEEBMPCB,47,78,4065935.897305619
5561,BURWRMYBQEHVAVRX,45,459,5242890.219297046
5562,VIUJOWKCOAHP,36,341,9531642.71615526
5563,WWDKHMVHXSLCDVUBJD,63,91,5539256.033593291
5564,FFAOREVNHOIZCVYSHYU,48,428,5039013.79438808
5565,ZKVPIUYVMWPDYJDN,54,73,2847522.4559604093
5566,DXKEVOJFKZQAIVAJE,46,326,9495134.618915139
5567,EDHOGAGZPYCBYTTO,26,29,2293028.413372684
5568,JNAFCBNYPJAUH,28,21,6611889.8539212495
5569,YZRGIGUEAFMQNOTPGYZ,71,204,806888.7515954521
5570,HEGMKVIYACLTLFL,68,376,9509041.487346245
5571,DUBNKGJOEXHHJBZKWIDI,33,295,6251129.733675515
5572,FNFLGRUQUTETOWUDNLU,20,151,5406354.5152284205
5573,TZQKBCXIPR,33,205,7033231.940124163
5574,MCMYBZKWYHNP,18,360,2256304.836788141
5575,ZBJHVZGSDQUDYLURRBLU,65,368,9939190.285746148
5576,SCDAFLZFABGAKIKMUVB,94,262,3628495.919705223
5577,PQDKXDKUXBVYQZYKCYAA,35,149,7403649.383936805
5578,YRFJICZZYQOGWEYWBUH,90,33,5545042.459667769
5579,TNXAYIENGHV,31,472,7469013.951700983
5580,XOGMDUOZBMKECBIINNMT,73,40,9336170.604119293
5581,CRNDWQLCQXM,69,176,5762715.118790383
5582,SFTBNMRMNQGSFB,39,3,4457855.332209928
5583,VRCBVMTHCXKWVC,36,116,2396588.0085642156
5584,JIKFCLQAZWVQKEVKA,28,369,1003994.7970374908
5585,KOLVSTGHBXJEWOEA,26,429,6130706.365887393
5586,PKZXJJEZWILPVCKIC,24,219,3931781.370690808
5587,LSKLAZRXOI,23,439,9069856.174529454
5588,BCVNGZIQOPLJ,65,366,9152879.40214815
5589,XHCTBGXINMBOAG,80,22,8320803.044155311
5590,LZLNEUYVDQVDDU,79,94,4205585.051050793
5591,KTETVRJOSIHYZMPWXAOF,61,45,6914711.042787607
5592,OVRRWCZCBESQBPNQEYOM,91,476,4933677.637992905
5593,XQPFNMDKGKZA,24,119,9325672.98261417
5594,HASBWRKEDE,52,484,6888243.400950997
5595,JKMXYCBPWIZ,22,341,6314903.160125414
5596,DUIWDJXFZPPYILR,88,230,3952253.2022709902
5597,EKUPTSWUYGTNQYOR,28,124,5923326.649295635
5598,RBCGRMMJQFV,24,140,1986027.6446684
5599,XGPEXQLHTHBAQDTL,63,497,2592563.30717083
5600,LRMTBPOYFNVUPTSMP,55,339,7305673.572723364
5601,RCEZEEDOGUOEXNCHSKR,29,148,8024472.175371431
5602,HKAELGHAMNUNQAS,30,463,2417371.4705766696
5603,BBQQITHQRREQK,68,201,1714849.3530702745
5604,RRUHVHBSYOQZKMZ,75,216,1393007.9151337938
5605,BFOWOVJCQRV,57,9,5892295.919450179
5606,ICVWTDCCPKPQRB,70,61,1690283.0320827863
5607,XCCIUSXBST,40,234,7807072.422619004
5608,TAHDZOGIYFKT,32,272,8037845.009844769
5609,YXZRLLURRJEJAMZI,90,305,6382131.469477002
5610,IZTINXHGUB,33,231,971792.7286956112
5611,FTMAESSWKAN,43,127,4238089.525762526
5612,QFKCXVQLDRWEGZQMBN,82,317,5864054.848801465
5613,TMFMAQRUWTFFUQ,34,478,2206062.87109194
5614,VXVJMXXELVDKGN,94,138,222206.61477809492
5615,LIMDWPCELQPL,25,162,537116.6757086671
5616,NTQETBCQUZUAJFR,85,343,8480183.337904612
5617,DPZBECUZVCXDPEKJXP,77,461,7799152.01084931
5618,PMALWRYVLPPBWCNJJKN,26,190,6880338.089793483
5619,VOZXOEEPDP,88,347,2639967.8494345443
5620,YRVKBVBOCN,37,88,8173396.227037756
5621,YQJUNPNUJKK,70,229,5146340.060829131
5622,UMODUWSZUAUOULOVQ,56,121,4041130.962573059
5623,TBRQXSZLPV,69,219,9358398.300242703
5624,QTGWUXYGOABGEC,54,263,3527076.978029047
5625,ONPXNVVJWOTVXTSG,100,292,6151762.136611142
5626,SWKEHMMPHVQYVDFYIYTM,30,227,2899778.6693964587
5627,PDULTZXJBYMXJMCKFOM,41,499,4657847.0745235095
5628,XLIYNPQEGDZRJPGYZRD,53,74,9460644.779986823
5629,NSBIPPQXBOXRMLNPV,22,80,3593583.3793220315
5630,BJMSLCRHTRAFEDTLRW,36,179,7767070.1298479065
5631,WBGHJFXHGGKFFIPFJRDF,87,358,8872829.394373827
5632,RZQAWBLXBKLK,38,324,8526130.474218212
5633,SMGGXPBHFRHZFVCDC,46,420,794698.8497186298
5634,JQIZMDHDKA,97,311,4223954.81135344
5635,LENLVKJFUUSJKXSK,23,5,4511981.666416972
5636,HUTELKCSGBJIYKOTNFO,44,159,9581242.320840636
5637,JMWCGNFFQTUAOYTY,20,297,8786986.309960509
5638,FXJZYJRAVCGDSFSRZX,92,381,8404892.535956295
5639,YQDGLJSBCVQDC,20,87,9857909.094586877
5640,VUBYIQGWLQ,80,152,1566285.6316782392
5641,YFTNWSFVIPSBTZHVID,53,181,4219340.754236074
5642,SUREPPSINFQ,25,8,5758783.282887758
5643,NQNHYMOXVROPTNTX,26,124,8391803.399737021
5644,HQCBTMMCWFQW,85,128,9671257.06530498
5645,FMBBGWMLYY,47,494,573798.0483645234
5646,HPTTAODELSUCFGZRD,34,493,6047954.427603432
5647,BCDKCVLMOGUYIXVMZ,47,24,3703919.641133562
5648,TTSWWWSCRZNWWLLVHE,18,338,37295.85260011243
5649,WOURDQGIZMCWAR,65,195,1126537.3457184236
5650,RYUUEIKHWCFPSJGK,86,279,393689.6736012251
5651,YMQQQIKGPM,27,28,8545346.18761937
5652,XLAIEWOPBHNEIEXXQ,63,79,6680327.646526156
5653,HIWEWQYGHAYQHUSBFAOF,83,335,2211592.7055107285
5654,CVRMUVDWJHLGUVSYGZY,74,85,6345338.062107885
5655,ANGCDKJJST,51,284,924810.864562745
5656,MPSBGGCDEBDI,37,464,1658018.9814812234
5657,QHHQCFLORCAH,84,204,4344145.829857803
5658,OKOIOZCVHKUBQ,87,100,8902518.935629958
5659,DXVKARIOOKXBCZ,47,329,7168881.896467575
5660,WAZQYHBQNFJRMVRWZDF,34,345,7103588.008793415
5661,SQJCFAYGRR,96,407,7392356.181589011
5662,RFOUPAAXCEULMM,56,40,955900.7425075972
5663,NVNXHKXNIAWWULXWGJEI,96,134,7778526.358969221
5664,YBMOTRGNAM,97,159,7952770.099100874
5665,OZUNUAQLPVDDD,84,185,6374712.018667301
5666,RPUSGILKJZO,45,372,8407342.700250303
5667,AXYFQZLNOTBEMRCXEBVG,49,211,7400989.295333001
5668,TQPJJVQYNQ,77,131,3923077.181799625
5669,XKWREBPCXWJGVWKQJ,26,476,4211255.668375169
5670,JSZHCTWRLGBWHI,26,490,4488755.3779487675
5671,MLKOSZEJFDZFHRJDF,72,96,7265498.5061669
5672,VKODIGULONNLAAIZWLLT,90,89,9937460.442466058
5673,GQLHILAHIV,82,249,9325934.416056365
5674,HGROBVYCXMZBZUJKTE,93,86,4850032.165123019
5675,YZSKPGPQXCJ,79,52,9752504.997639038
5676,NZNWDGNOHTYQMNHNZGLX,21,55,1376046.7486529525
5677,SFAVABGIUPPHMXIYPMM,97,6,926292.1156798393
5678,RWHFWWJTVP,87,51,1352690.1975709873
5679,FHYFFLNZIQEZBGKD,100,448,8933527.941474969
5680,ACIWWONLBAPQOEV,79,361,6446256.682960235
5681,QZQFAWLUXKYDLVPNFBW,75,78,3721551.3518166495
5682,NCURNGYVYQXUAPKPTQS,85,117,5942995.55845272
5683,ZKANLJRCIYEJUVCKNVL,80,211,9791401.07114876
5684,UCKSQSVOHQEMGKNIZORP,74,11,8868544.167429172
5685,WKLGMNTSJAA,69,101,1619551.2607650273
5686,TCEEDZCGKOGUPO,57,331,9901077.28558524
5687,XKRESKRHOSXMUNEGI,37,446,4871548.7394758295
5688,QOFDOQULCJZLVSZRLC,92,70,8974872.78465986
5689,QEQVRRHUZFAF,38,456,4026762.414926644
5690,SMDKFITTHKBJYWSN,30,259,3903199.8964895
5691,CGPLPLLIGJQDM,76,84,972682.307276128
5692,LPDUJQYMEWAOFRFXEOC,73,106,561430.6023871977
5693,HXGTJETEZJ,34,34,3490424.872679498
5694,TTEPOPQXXQWWCCNB,72,498,1363274.0617452448
5695,VAEOGATBWIBHQAXQAI,39,188,9982521.663813591
5696,MMMBWWJBCCIDWNB,89,126,6551365.611709534
5697,XXOHFKRBCTZTHYRSP,52,372,1832403.672565333
5698,VARZSYEPPRC,93,238,8183572.795224434
5699,YEDTNCLNRZVTMGGUZVQ,62,136,7948703.138460934
5700,NQSNAUCELG,33,141,7225466.92295793
5701,JRHOMRXYNTVA,71,215,7484800.904737902
5702,XMDPAUBEXYNZVWGYKBCF,73,411,3800397.9139943365
5703,ZVWACPUZWNON,19,253,2339640.426394035
5704,HXXDKRJHWSRZOICIYPCB,28,375,6895572.222880394
5705,DBYWTZVTPU,19,44,4637898.577092364
5706,EEBDYOTTRHRLHEGUSA,63,342,2168672.357683391
5707,MVCXJUNMCGHOXIXEMJJ,58,169,1888286.2785569697
5708,AYZMKBOVDCJ,29,311,965202.7750701136
5709,SLSQESFWZISDOX,21,87,4487483.90166581
5710,ZDLTHPPFUKTITMBTVPV,57,314,1555221.412376104
5711,YZJEINBIIINP,22,382,4401580.128979282
5712,PZUNDOAYFFJPZTJH,69,482,6708801.108392727
5713,MTSRQTILPS,45,32,6836600.939067817
5714,CALBLIVHNHDVLRYZH,58,286,7103565.637035367
5715,ENQCRPKQMLHQSKPR,45,311,3052347.8732887944
5716,BFLLJYAEMZGKCTGT,33,149,2559909.107549502
5717,ATIEHSKYBCP,24,164,5882863.246659717
5718,YNOYNARLHRHDYERQDXL,29,494,4071270.096098073
5719,ZNGTBBBRZSGKQID,97,389,1813083.0003933115
5720,ABGFYDNTCSCEN,22,485,934463.8866684173
5721,OAEYBATWOXBWBGWOPJM,31,29,751009.9842922612
5722,ANFRCTKKCFOFACA,90,54,7842396.983003669
5723,DRRVUAUFFGA,45,239,2436040.0225242395
5724,JIDOZPDIKFEKHNOLXSW,23,421,3529164.0071738674
5725,PTNBHEBVEBCJJCQE,77,352,5571408.190724735
5726,WIMBFZDLSNSKMHWL,77,21,1947904.5242892385
5727,SZDMRPCYHTPMTYA,94,166,7087900.1844988745
5728,POMVVZCSWYGGBOXWRHY,63,415,523536.2820429484
5729,DGGGYZEODGGSJ,64,388,9716899.058295459
5730,BARGXGAPJZDADWAAM,92,82,5432221.880076497
5731,VSEBMGRRGYZXUFMAUOJ,82,287,4249816.0876565045
5732,UUTEZOGDGHTHLSBX,59,245,4906995.318319784
5733,VOAVTALNFZAVFMJ,75,115,4450109.54117964
5734,NFBJEHJRWZHSHF,100,96,3619443.077077277
5735,GRRBIHVNODMDZUF,44,206,5365900.370018179
5736,QSXUQHEVPYQDUANMTAV,92,17,280611.5611147183
5737,LQJDDWHNCFJPBDLSWJ,35,393,92494.35632252642
5738,CZIGAWXLAZJBTFG,33,76,8480133.674771195
5739,WNJZMZFYQNKTB,82,188,8433913.385062844
5740,YCGSREBMRKJ,50,487,1181433.4682551012
5741,DMECRKDYZKHPBR,92,69,3910278.6070444584
5742,HLPLCJKPJPVDSJGQIJYI,53,14,4086715.678483474
5743,MGHOCOOYCUE,85,462,6945925.339494245
5744,WHLIHLSQPANDFYFXOE,82,285,9869197.681485586
5745,NXANYERUOJFSWSV,84,485,6329886.812776108
5746,NNQHSZXFEWNLCX,44,81,7462517.745120561
5747,MVPOPDHHWCZRXRVKSY,47,167,4741707.4346563965
5748,ZBLYYPYFYPZEDQRBDRC,65,235,1512647.161755599
5749,APBLQBTQACWVTLWIZ,99,387,8715787.869535778
5750,EZJPXYVDKAWSHJB,20,352,9817795.063415518
5751,GPAPBZFBGSRAYT,92,255,4183336.5297530135
5752,RKAICSNEFC,99,368,8194329.167460387
5753,TYEQSPGVDWHOE,88,329,7975757.715628747
5754,UYCXFGCTNDZQTVGGSNGM,63,352,6904282.753828959
5755,DZCHEJQCOZQDSZKBPXV,57,232,8387279.488373308
5756,GMMLQBWXLYJA,18,106,6038265.504066359
5757,BAPMKXNFIVYHIGHITJZ,26,403,3956315.2281860798
5758,CYEYWKJFRODAOBMJRNOJ,36,287,3180064.1862397785
5759,MODNNUZUVSU,76,326,3509682.152780006
5760,PXOUVMIAAVT,20,193,561256.2746742016
5761,IOSGGHUFQXAIPFDDDCHO,53,500,2571281.6444384945
5762,JHOMHZKWPUU,82,307,4913493.951988702
5763,DMTJRLKNLLOZPQLEAA,97,470,1196760.16212013
5764,TYCAXJVPRH,30,74,5925448.763843654
5765,XUUQGSMHLFPSWXOZGF,68,388,6298533.338035792
5766,GAKFHHSKLFLPWSXSCMPI,34,465,8803325.83407293
5767,AIMYVFGWAXDSF,45,361,4624814.95871496
5768,JXVMWHNQSNWQ,66,315,8998955.561544595
5769,ZGLVBLMZGJBYVKT,31,86,5834248.686389804
5770,TUUAWFXIFZEPMS,81,43,3894144.016294877
5771,ZEIZKMEZXHRNW,92,106,4110849.9795656838
5772,VTDTAHXUALCTIDO,78,277,7080352.536845165
5773,QXASXDNNRBZTW,48,488,4833155.396381145
5774,EJQSVPWWXNUVWP,81,135,4299454.032875908
5775,IXOKGIFQMRKJNPPWW,69,84,4666157.303715373
5776,CDVCVYLSWQSUKLTTTQS,51,494,7835276.213797559
5777,ANNCWSMXDEPRE,27,306,7848386.34363192
5778,LKZOSISGWCJKNRNJXGQ,52,223,4679932.043547988
5779,XMZSHJZLCWJDVGEN,58,31,3071768.6735595604
5780,PBUTGSGZDSJTURIFKEF,72,397,2817043.2942683836
5781,JIRYHFITMZNIKYXDLZU,59,154,447455.5486893084
5782,NDUXPUAQDPXVP,78,359,7620995.333421764
5783,KPREYFDQDTWTZCPQNYUV,86,404,6593951.842448144
5784,ATIGGRWXLZA,49,397,1471837.6361150793
5785,HNLWAYTJNFSTUO,43,190,4356105.248027478
5786,SYVKDLWEPZUJZDQ,93,177,4584240.5303374855
5787,TGXYOCKCFQHTJU,79,360,3216387.5886817966
5788,SVNVTRRDSPKRCTILP,55,265,4874426.880403657
5789,IBQRWYOGETOPSEPJLKF,78,368,7460066.001654596
5790,ELVFUKUKWGMDYSTYHILN,31,417,3897963.9161085105
5791,ROZQFOJBIGWK,28,255,6983205.509923155
5792,ZOFLUNXJDXEUJUICNJ,58,87,9843460.206864342
5793,DOMBBUFAUX,74,477,9227864.403681017
5794,TVBABWUTLT,29,96,4430771.9800427575
5795,WNEJBWAJQMNTZN,44,54,2744200.097906415
5796,XWZNYDUALMYCZBVBBS,51,287,4187688.056831817
5797,MRYZBTWQAWHHSIJYRGW,25,98,2729932.3109843293
5798,TVPNTXWDIAWLMRNPCL,36,337,8615727.832884472
5799,XCJTQDCXNDQYGLWATX,20,214,8050472.891176765
5800,URRZIBQPKTFDMJIEROP,60,98,6699267.523519869
5801,EMQNCHDWVAJXOCW,44,465,9194727.408481475
5802,GMPHMAGNGUOEO,67,367,6040854.084594388
5803,EEFIRXLNFEECSXOS,99,151,761279.3778773559
5804,APUBZBHBXD,90,101,3023602.8425603993
5805,QUCVPJPIFADXWTX,84,372,9493868.61104596
5806,UNYQFVQTGIJDVXM,90,181,8909961.139944969
5807,WAYJYKIQHCSYT,95,390,2374693.1339243534
5808,RAGXJXZRSVCJOCW,61,99,4881573.174642272
5809,UJGDGRWQUYFGX,25,222,2401164.9791328316
5810,VJJIWIGKIQI,18,341,7573768.321293991
5811,KBAAFZOCTHJNAE,26,70,8251555.973547921
5812,JZMCYFWTUVHY,75,481,2037518.4589939686
5813,CPCJQCBLGN,57,268,3377499.814970065
